gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,ch,dvt,lct,lt,ni,re,revt,seq,teq,xt,costat,ggroup
184811,20130731,2013,INDL,C,D,STD,BGAVD,BRAVADA GOLD CORP,CAD,0.588,0.045,0,1.242,1.242,-8.837,-18.096,0,-0.654,-0.654,,A,1510
184826,20131031,2013,INDL,C,D,STD,GFGY,GRANITE FALLS ENERGY LLC,USD,112.673,1.159,0,11.323,44.305,10.032,,224.101,59.887,68.368,,A,1010
184868,20131231,2013,INDL,C,D,STD,EAC,ERICKSON INC,USD,727.305,1.881,0,70.889,534.398,9.657,12.062,318.221,192.017,192.907,,A,2010
184885,20131231,2013,INDL,C,D,STD,CCG,CAMPUS CREST COMMUNITIES INC,USD,1182.679,32.054,48.748,,487.698,1.652,-84.214,138.592,690.388,694.981,,A,4040
184899,20131231,2013,INDL,C,D,STD,FAF,FIRST AMERICAN FINANCIAL CP,USD,6520.6,834.837,51.324,,4064.357,186.367,375.22,4950.761,2453.049,2456.243,,A,4030
184905,20131231,2013,INDL,C,D,STD,TCNGF,TRICON CAPITAL GROUP INC,CAD,642.943,13.122,15.837,23.445,186.146,36.073,-4.507,91.235,456.797,456.797,,A,4020
184946,20130930,2013,INDL,C,D,STD,FCSMF,FOCUS GRAPHITE INC,CAD,34.404,12.175,0,4.235,4.235,-3.322,-17.938,0,30.169,30.169,,A,1510
184954,20131231,2013,INDL,C,D,STD,5141B,TRANSUNION CORP,USD,4471.8,111.2,0,281.7,2783,43.2,-109.1,1183.2,1584.6,1671.2,,A,2020
184961,20131231,2013,INDL,C,D,STD,FURX,FURIEX PHARMACEUTICALS INC,USD,88.442,29.153,0,22.954,70.001,-29.673,-156.663,70.999,18.441,18.441,,A,3520
184991,20130331,2012,INDL,C,D,STD,ASTV.1,AS SEEN ON TV INC-OLD,USD,27.091,2.353,0,16.169,16.362,3.697,-13.572,10.108,10.729,10.729,,A,
184996,20131231,2013,INDL,C,D,STD,TSLA,TESLA MOTORS INC,USD,2416.93,845.889,0,675.16,1749.81,-74.014,-1139.62,2013.496,667.12,667.12,,A,2510
185003,20131231,2013,INDL,C,D,STD,QFOR,QUADRANT 4 SYSTEMS CORP,USD,27.169,0.897,0,10.267,15.915,-4.143,-13.378,37.344,11.254,11.254,,A,4510
185018,20131231,2013,INDL,C,D,STD,HPP,HUDSON PACIFIC PPTYS INC,USD,2131.274,30.356,41.308,,1017.933,-1.64,-46.11,205.83,1013.921,1113.341,,A,4040
185030,20131231,2013,INDL,C,D,STD,TAHO,TAHOE RESOURCES INC,USD,883.333,8.838,0,104.965,109.179,-65.597,-221.922,0,774.154,774.154,,A,1510
185051,20131231,2013,INDL,C,D,STD,CFXTF,CONIFEX TIMBER INC,CAD,226.781,18.609,0,45.933,110.454,9.546,-45.488,259.599,116.327,116.327,,A,1510
185054,20130930,2013,INDL,C,D,STD,PHMZF,PATIENT HOME MONITORING,CAD,8.817,3.361,0,2.461,7.645,-2.546,-6.716,3.976,1.172,1.172,,A,3510
185058,20131231,2013,INDL,C,D,STD,TRNX,TORNIER NV,USD,705.426,56.784,0,76.316,179.618,-36.426,-245.579,310.959,525.808,525.808,,A,3510
185076,20131231,2013,INDL,C,D,STD,TWY.,TWYFORD VENTURES INC,CAD,1.033,0.388,0,0.017,0.017,-0.079,-0.22,0,1.016,1.016,,A,1510
185083,20131231,2013,INDL,C,D,STD,CRMB,CRUMBS BAKE SHOP INC,USD,20.004,0.893,,4.607,19,-15.261,-25.037,47.203,-1.145,1.004,,A,3010
185087,20131231,2013,INDL,C,D,STD,AMAP,AUTONAVI HLDG LTD,USD,645.73,399.316,,68.205,70.95,-25.37,108.798,141.674,568.747,574.78,,A,4510
185112,20131231,2013,INDL,C,D,STD,IPHI,INPHI CORP,USD,182.342,31.667,0,17.084,22.949,-13.178,-65.644,102.664,159.393,159.393,,A,4530
185113,20130930,2013,INDL,C,D,STD,STND,STANDARD FINANCIAL CORP,USD,436.871,2.559,0.517,,362.314,2.882,51.689,18.543,74.557,74.557,,A,4010
185119,20131231,2013,INDL,C,D,STD,KEYW,KEYW HOLDING CORP,USD,447.855,2.48,0,58.748,147.618,-10.634,-2.357,298.732,300.237,300.237,,A,2010
185121,20131231,2013,INDL,C,D,STD,PACT,PACTERA TECHNOLOGY INTL,USD,744.877,148.518,0,180.151,194.604,7.837,52.763,670.019,550.273,550.273,,A,4510
185125,20130630,2013,INDL,C,D,STD,ELMD,ELECTROMED INC,USD,17.556,0.504,0,2.194,3.629,-1.329,0.711,15.104,13.927,13.927,,A,3510
185127,20130430,2012,INDL,C,D,STD,REZ.,REDZONE RESOURCES LTD,CAD,6.731,1.487,0,0.162,0.162,-0.805,-5.036,0,4.18,6.569,,A,1510
185128,20131231,2013,INDL,C,D,STD,AMRC,AMERESCO INC,USD,604.66,17.171,0,131.201,327.855,2.414,174.205,574.171,276.797,276.805,,A,2010
185137,20131231,2013,INDL,C,D,STD,ROAOF,LGX OIL PLUS GAS INC,CAD,135.247,0.177,0,24.733,49.157,-20.327,3.947,17.388,86.09,86.09,,A,1010
185138,20131231,2013,INDL,C,D,STD,VPG,VISHAY PRECISION GROUP INC,USD,292.104,72.785,0,45.84,88.553,4.291,13.62,240.275,203.418,203.551,,A,4520
185164,20131231,2013,INDL,C,D,STD,TIER,TIER REIT INC,USD,2436.225,57.786,0,,1632.966,15.552,-1847.039,370.345,802.432,803.259,,A,4040
185168,20131231,2013,INDL,C,D,STD,EMYB,EMBASSY BANCORP INC,USD,670.835,14.148,0.363,,616.78,5.523,23.06,26.953,54.055,54.055,,A,4010
185177,20131231,2013,INDL,C,D,STD,COR,CORESITE REALTY CORP,USD,1016.494,5.313,33.118,,328.187,18.841,-50.264,234.865,332.41,688.307,,A,4040
185180,20130331,2012,INDL,C,D,STD,INVN,INVENSENSE INC,USD,279.094,100.843,0,22.217,29.147,51.705,91.839,208.634,249.947,249.947,,A,4520
185190,20130131,2012,INDL,C,D,STD,GMAN,GORDMANS STORES INC,USD,191.126,40.824,0,57.189,88.738,23.531,49.908,615.053,102.388,102.388,,A,2550
185191,20131231,2013,INDL,C,D,STD,IKGH,IAO KUN GROUP HOLDING CO LTD,USD,411.829,7.563,,111.669,142.737,5.388,142.757,236.85,269.092,269.092,,A,2530
185193,20131231,2013,INDL,C,D,STD,BONE,BACTERIN INTL HOLDINGS INC,USD,28.878,3.046,,9.652,32.72,-12.693,-60.358,33.073,-3.842,-3.842,,A,3510
185194,20131231,2013,INDL,C,D,STD,BBRG,BRAVO BRIO RESTAURANT GP INC,USD,254.852,7.64,0,54.411,151.076,7.543,-84.759,411.091,103.776,103.776,,A,2530
185195,20130131,2012,INDL,C,D,STD,VRA,VERA BRADLEY INC,USD,277.319,9.603,0,52.699,83.064,68.87,118.58,541.148,194.255,194.255,,A,2520
185209,20130930,2013,INDL,C,D,STD,PEOP,PEOPLES FEDERAL BANCSHS INC,USD,585.246,6.149,2.335,,478.894,2.285,55.073,21.247,106.352,106.352,,A,4010
185227,20131231,2013,INDL,C,D,STD,BODY,BODY CENTRAL CORP,USD,120.962,16.513,0,34.332,59.972,-42.31,-38.012,283.56,60.99,60.99,,A,2550
185229,20131231,2013,INDL,C,D,STD,BWC,BABCOCK & WILCOX CO,USD,2609.153,346.116,38.225,927.228,1426.212,346.078,685.264,3269.208,1164.687,1182.941,,A,2010
185230,20131231,2013,INDL,C,D,STD,SPGYF,WHITECAP RESOURCES INC,CAD,2052.829,0,92.978,113.773,771.068,40.428,14.947,349.622,1281.761,1281.761,,A,1010
185259,20131231,2013,INDL,C,D,STD,PBY.UN,CANSO CREDIT INCOME FUND,CAD,241.753,,11.148,1.306,1.306,27.26,26.871,0,240.447,240.447,,A,
185276,20131231,2013,INDL,C,D,STD,CALL,MAGICJACK VOCALTEC LTD,USD,171.894,45.997,0,68.014,134.452,70.311,30.157,143.492,37.442,37.442,,A,5010
185309,20131231,2013,INDL,C,D,STD,MEGEF,MEG ENERGY CORP,CAD,9447.741,1179.072,0,449.592,4659.311,-166.405,-89.61,1334.497,4788.43,4788.43,,A,1010
185318,20131231,2013,INDL,C,D,STD,SWFT,SWIFT TRANSPORTATION CO,USD,2809.008,59.178,0,384.368,2525.421,155.422,-477.331,4118.195,283.485,283.587,,A,2030
185319,20130331,2012,INDL,C,D,STD,MMYT,MAKEMYTRIP LTD,USD,194.62,36.501,0,84.144,92.626,-27.593,-51.936,228.822,101.3,101.994,,A,2550
185323,20131231,2013,INDL,C,D,STD,ENSV,ENSERVCO CORP,USD,33.422,1.868,0,6.956,20.577,4.301,1.103,46.474,12.845,12.845,,A,1010
185334,20131231,2013,INDL,C,D,STD,PF,PINNACLE FOODS INC,USD,5081.191,116.739,66.785,331.304,3483.15,89.349,268.022,2461.502,1598.041,1598.041,,A,3020
185339,20131231,2013,INDL,C,D,STD,STAG,STAG INDUSTRIAL INC,USD,1270.281,6.69,61.375,,595.717,5.522,-113.437,133.906,603.049,674.564,,A,4040
185344,20131231,2013,INDL,C,D,STD,BRSS,GLOBAL BRASS & COPPER HLDGS,USD,548.7,10.8,0.8,145.3,552.1,10.4,-38.1,1758.5,-7.4,-3.4,,A,2010
185345,20131231,2013,INDL,C,D,STD,APTS,PREFERRED APARTMENT CMNTYS,USD,341.637,9.18,17.536,,175.584,-3.984,-13.392,28.532,164.587,166.053,,A,4040
185352,20130331,2012,INDL,C,D,STD,MYDR,MULTIPLAYER ONLINE DRAGON,USD,0.085,0.085,0,0.029,0.061,-0.055,-0.586,0,0.024,0.024,,A,4510
185355,20131231,2013,INDL,C,D,STD,HZNP,HORIZON PHARMA INC,USD,252.596,80.48,0,43.31,301.678,-149.005,-459.519,74.016,-49.082,-49.082,,A,3520
185362,20131231,2013,INDL,C,D,STD,AVLRF,AVALA RESOURCES LTD,CAD,5.373,2.649,0,1.177,1.177,-8.831,-150.915,2.615,4.196,4.196,,A,1510
185363,20131231,2013,INDL,C,D,STD,DRII,DIAMOND RESORTS INTL,USD,1301.195,35.945,0,,1093.382,-2.525,-256.136,726.912,207.813,207.813,,A,2530
185369,20130531,2012,INDL,C,D,STD,EL.,ENGAGEMENT LABS INC,CAD,3.343,0.086,0,1.914,1.933,-2.821,-6.093,2.975,1.41,1.41,,A,4510
185370,20131231,2013,INDL,C,D,STD,WD,WALKER & DUNLOP INC,USD,1128.966,170.563,0,,726.125,41.53,157.547,332.753,402.841,402.841,,A,4010
185372,20131231,2013,INDL,C,D,STD,BDE,BLACK DIAMOND INC,USD,321.423,4.478,0,29.259,74.173,-5.87,-230.641,203.036,247.25,247.25,,A,2520
185375,20131231,2013,INDL,C,D,STD,EVTC,EVERTEC INC,USD,919.353,22.485,19.36,121.798,808.023,-24.621,29.829,357.24,111.33,111.33,,A,4510
185380,20130831,2013,INDL,C,D,STD,LEDS,SEMILEDS CORP,USD,85.705,36.272,0,12.704,19.212,-43.724,-102.598,17.967,66.516,66.493,,A,4530
185396,20131231,2013,INDL,C,D,STD,INN,SUMMIT HOTEL PROPERTIES INC,USD,1294.476,46.706,61.06,,472.098,5.878,-73.956,299.041,809.84,822.378,,A,4040
185413,20131231,2013,INDL,C,D,STD,GSFVF,GASFRAC ENERGY SERVICES INC,CAD,242.797,1.955,0,35.026,71.588,-24.429,-95.075,121.823,171.209,171.209,,A,1010
185416,20131231,2013,INDL,C,D,STD,IFT,IMPERIAL HOLDINGS INC,USD,348.103,22.699,0,,154.681,65.332,-46.296,89.078,193.422,193.422,,A,4020
185419,20131231,2013,INDL,C,D,STD,PACB,PACIFIC BIOSCIENCES OF CALIF,USD,136.185,26.362,0,22.555,67.005,-79.293,-615.299,28.181,69.18,69.18,,A,3520
185427,20130630,2013,INDL,C,D,STD,RWWI,RAND WORLDWIDE INC,USD,48.166,1.214,0.109,13.46,14.966,1.901,-32.841,82.503,33.2,33.2,,A,4510
185428,20131231,2013,INDL,C,D,STD,ECYT,ENDOCYTE INC,USD,162.858,52.847,0,73.663,74.629,-18.032,-173.868,64.871,88.229,88.229,,A,3520
185453,20131231,2013,INDL,C,D,STD,WSR,WHITESTONE REIT,USD,507.974,,21.685,,287.059,3.794,-75.775,62.281,215.818,220.915,,A,4040
185454,20131231,2013,INDL,C,D,STD,TGF.UN,TIMBERCREEK GLOBAL REAL EST,CAD,93.836,,5.721,,9.575,4.982,,5.785,84.261,84.261,,A,4040
185476,20130531,2012,INDL,C,D,STD,CORVF,CORVUS GOLD INC,CAD,36.669,7.867,0,0.521,0.77,-5.069,-21.385,0,35.899,35.899,,A,1510
185483,20130630,2013,INDL,C,D,STD,FULL,FULL CIRCLE CAPITAL CORP,USD,113.064,,6.578,,52.42,3.801,-5.751,10.466,60.644,60.644,,A,4020
185489,20131231,2013,INDL,C,D,STD,FSZ.,FIERA CAPITAL CORP,CAD,776.567,21.774,22.59,56.329,359.526,14.939,-9.659,153.727,416.083,417.041,,A,4020
185495,20131231,2013,INDL,C,D,STD,ALQA,ALLIQUA INC,USD,17.452,12.101,,3.353,3.499,-21.977,-44.597,1.798,13.953,13.953,,A,3510
185511,20131231,2013,INDL,C,D,STD,SRMLF,STORM RESOURCES LTD,CAD,250.55,0,0,13.362,32.678,-26.203,-37.934,43.507,217.872,217.872,,A,1010
185517,20131231,2013,INDL,C,D,STD,FSL,FREESCALE SEMICONDUCTOR LTD,USD,3047,747,0,862,7641,-208,-12923,4186,-4594,-4594,,A,4530
185518,20131231,2013,INDL,C,D,STD,FXCM,FXCM INC,USD,2223.947,365.245,9.602,1297.617,1588.566,14.832,11.008,484.296,256.882,635.381,,A,4020
185519,20130630,2013,INDL,C,D,STD,FPRGF,FALCO PACIFIC RESOURCE GROUP,CAD,11.755,2.803,0,0.589,0.589,-1.732,-2.383,0,11.166,11.166,,A,1510
185525,20131231,2013,INDL,C,D,STD,MY,CHINA MING YANG WIND PWR-ADR,USD,1872.617,134.108,,1083.632,1374.522,-83.284,-100.198,469.932,502.731,498.095,,A,2010
185532,20131231,2013,INDL,C,D,STD,TRGP,TARGA RESOURCES CORP,USD,6048.6,66.7,86.9,770.4,3957.3,65.1,20,6556,148.8,2091.3,,A,1010
185542,20131231,2013,INDL,C,D,STD,CCIH,CHINACACHE INTL HLDGS  -ADR,USD,192.802,55.849,,84.561,84.561,-5.303,,182.243,108.241,108.241,,A,4510
185549,20131231,2013,INDL,C,D,STD,AAT,AMERICAN ASSETS TRUST INC,USD,1832.443,48.987,34.221,,1145.865,15.756,-44.09,255.205,648.511,686.578,,A,4040
185550,20131231,2013,INDL,C,D,STD,SFUN,SOUFUN HLDGS LTD,USD,1505.089,581.01,,445.626,1061.622,298.609,343.896,637.379,443.467,443.467,,A,4510
185554,20130228,2012,INDL,C,D,STD,3COSR,CO-SIGNER INC,USD,0.027,0.002,0,3.134,3.134,-2.307,-3.919,0.827,-3.107,-3.107,,A,4030
185558,20130630,2013,INDL,C,D,STD,TDCH,30DC INC,USD,2.861,0.117,0,2.14,2.14,-0.408,-3.246,1.973,0.721,0.721,,A,2540
185569,20130630,2013,INDL,C,D,STD,OFED,OCONEE FEDERAL FINANCIAL CP,USD,370.095,1.362,2.418,,293.933,4.04,64.756,14.402,76.162,76.162,,A,4010
185584,20131231,2013,INDL,C,D,STD,EXAM,EXAMWORKS GROUP INC,USD,732.513,12.829,0,116.134,459.642,-10.216,-52.641,616.016,272.871,272.871,,A,3510
185585,20131231,2013,INDL,C,D,STD,NMFC,NEW MOUNTAIN FINANCE CORP,USD,1147.841,14.981,51.844,,459.325,78.924,,114.912,688.516,688.516,,A,4020
185602,20130228,2012,INDL,C,D,STD,FBMCF,FORBES AND MANHATTAN COAL CP,CAD,122.429,3.026,0,27.596,55.405,-10.149,-30.957,68.497,66.385,67.024,,A,1010
185618,20131231,2013,INDL,C,D,STD,SBRA,SABRA HEALTH CARE REIT INC,USD,1197.835,4.308,59.892,,737.671,33.715,-74.921,134.78,460.164,460.164,,A,4040
185619,20131231,2013,INDL,C,D,STD,FRF,FORTEGRA FINANCIAL CORP,USD,680.43,21.681,0,,513.937,22.715,68.867,347.867,160.46,166.493,,A,4030
185624,20131231,2013,INDL,C,D,STD,SAVE,SPIRIT AIRLINES INC,USD,1180.765,530.631,0,335.993,411.648,176.918,256.07,1654.385,769.117,769.117,,A,2030
185645,20131231,2013,INDL,C,D,STD,GNC,GNC HOLDINGS INC,USD,2740.347,226.217,57.6,247.066,1924.768,265.021,702.063,2630.308,815.579,815.579,,A,2550
185646,20131231,2013,INDL,C,D,STD,CSOD,CORNERSTONE ONDEMAND INC,USD,451.355,109.583,0,173.274,398.46,-40.426,-236.417,185.129,52.895,52.895,,A,4510
185649,20130531,2012,INDL,C,D,STD,GOMRF,GEOMEGA RESOURCES INC,CAD,18.6,0.438,0,2.252,2.252,-2.341,-6.095,0,16.348,16.348,,A,1510
185654,20131231,2013,INDL,C,D,STD,QRE,QR ENERGY LP,USD,1815.927,13.36,167.671,94.588,1178.468,60.965,,455.629,628.91,637.459,,A,1010
185661,20131231,2013,INDL,C,D,STD,DLGC,DIALOGIC INC,USD,66.724,4.508,,51.626,133.721,-53.935,-330.367,132.081,-66.997,-66.997,,A,4520
185664,20130930,2013,INDL,C,D,STD,PAMT.1,PARAMETRIC SOUND CORP-OLD,USD,4.265,1.598,0,1.084,1.178,-7.67,-14.303,0.563,3.087,3.087,,I,4520
185685,20131231,2013,INDL,C,D,STD,MCOX,MECOX LANE LTD,USD,102.65,15.736,,34.461,34.461,-26.61,-100.789,87.423,68.089,68.189,,A,2550
185690,20130930,2013,INDL,C,D,STD,ZDEXF,ZODIAC EXPLORATION INC,CAD,71.726,13.923,0,1.175,1.423,-4.511,-49.355,0,70.303,70.303,,A,1010
185699,20130630,2013,INDL,C,D,STD,GAGA,LE GAGA HOLDINGS LTD  -ADR,USD,289.86,49.775,0,36.899,36.899,24.951,147.966,93.895,252.961,252.961,,A,3020
185703,20131231,2013,INDL,C,D,STD,DMD,DEMAND MEDIA INC,USD,777.088,153.511,0,169.863,281.083,-20.174,-84.267,394.598,496.005,496.005,,A,4510
185706,20130731,2013,INDL,C,D,STD,CCARF,COLONIAL COAL INTL CORP,CAD,17.93,3.622,0,0.368,0.368,-2.023,-12.453,0,17.562,17.562,,A,1510
185716,20130630,2013,INDL,C,D,STD,3ENZB,ENZYMEBIOSYSTEMS,USD,0.026,0.026,0,0.077,0.077,-0.079,-0.32,0,-0.051,-0.051,,A,3520
185730,20130430,2012,INDL,C,D,STD,CDBMF,CORDOBA MINERALS CORP,CAD,7.904,2.551,0,0.066,0.066,-2.18,-3.036,0,7.838,7.838,,A,1510
185732,20131231,2013,INDL,C,D,STD,XUE,XUEDA EDUCATION GROUP  -ADR,USD,331.618,117.063,0,148.876,179.119,16.151,11.348,347.047,152.387,152.499,,A,2530
185733,20130228,2012,INDL,C,D,STD,XRS,TAL EDUCATION GROUP,USD,316.042,185.081,39.03,124.498,124.597,33.44,105.273,225.931,191.445,191.445,,A,2530
185758,20130531,2012,INDL,C,D,STD,VTT.,VENDETTA MINING CORP,CAD,0.158,0.138,0,0.042,0.042,-0.104,-0.703,0,0.116,0.116,,A,1510
185769,20131231,2013,INDL,C,D,STD,SODA,SODASTREAM INTERNATIONAL LTD,USD,484.999,40.885,,147.461,153.393,42.027,134.579,562.723,331.606,331.606,,A,2520
185770,20131231,2013,INDL,C,D,STD,CMRE,COSTAMARE INC,USD,2685.842,93.379,82.32,294.98,2028.893,103.087,-105.201,414.249,656.949,656.949,,A,2030
185773,20130831,2013,INDL,C,D,STD,SENY,SAUER ENERGY INC,USD,2.001,0.019,0,0.35,0.35,-1.335,-4.687,0,1.651,1.651,,A,2010
185783,20131231,2013,INDL,C,D,STD,NOAH,NOAH HOLDINGS LTD  -ADR,USD,303.255,196.114,7.674,62.813,68.06,51.435,106.4,163.772,224.425,235.195,,A,4020
185790,20130331,2012,INDL,C,D,STD,CNR,CHINA METRO-RURAL HOLDINGS,USD,412.588,46.959,-0.017,163.294,259.37,-13.023,80.222,36.681,149.589,153.218,,A,2550
185797,20131231,2013,INDL,C,D,STD,HHC,HOWARD HUGHES CORP,USD,4567.868,894.948,0,,2322.722,-73.79,-591.625,474.61,2238.584,2245.146,,A,4040
185801,20130731,2013,INDL,C,D,STD,MNAI,MONAR INTERNATIONAL INC,USD,0,0,0,0.197,0.197,-0.907,-1.149,0,-0.197,-0.197,,A,2550
185821,20131231,2013,INDL,C,D,STD,HRZN,HORIZON TECHNOLOGY FINANCE,USD,263.737,25.341,13.236,,127.902,3.508,-19.15,33.643,135.835,135.835,,A,4020
185824,20131231,2013,INDL,C,D,STD,BKU,BANKUNITED INC,USD,15046.649,45.976,87.058,,13117.951,208.936,592.743,769.927,1928.698,1928.698,,A,4010
185826,20131231,2013,INDL,C,D,STD,NVIV,INVIVO THERAPEUTICS HLDGS CO,USD,17.096,13.981,0,2.268,4.206,-38.756,-81.909,0,12.89,12.89,,A,3510
185827,20131231,2013,INDL,C,D,STD,SPBC,SP BANCORP INC,USD,304.009,27.094,0,,271.193,1.245,20.028,14.628,32.816,32.816,,A,4010
185836,20131231,2013,INDL,C,D,STD,PCRX,PACIRA PHARMACEUTICALS INC,USD,169.82,12.515,0,121.943,128.571,-63.909,-296.424,85.551,41.249,41.249,,A,3520
185838,20130331,2012,INDL,C,D,STD,3RTSO,RTS OIL HOLDINGS INC,USD,4.173,0.005,0,3.93,3.93,-1.071,-5.509,0.161,0.243,0.243,,A,1010
185853,20130630,2013,INDL,C,D,STD,RNSGF,RENAISSANCE GOLD INC,CAD,5.57,4.202,0,0.192,0.192,-3.961,-25.437,0,5.378,5.378,,A,1510
185857,20131231,2013,INDL,C,D,STD,AMBI,AMBIT BIOSCIENCES CORP,USD,73.948,71.189,0,16.358,16.358,-11.195,-248.492,27.093,57.59,57.59,,A,3520
185859,20130331,2012,INDL,C,D,STD,CLASF,COLORADO RESOURCES LTD,CAD,16.734,7.79,0,0.305,0.698,-1.884,-4.742,0,16.036,16.036,,A,1510
185868,20130930,2013,INDL,C,D,STD,WSBHF,WHISTLER BLACKCOMB HLDGS INC,CAD,846.453,41.353,36.995,51.777,403.305,14.101,-54.781,240.78,388.212,443.148,,A,2530
185880,20131231,2013,INDL,C,D,STD,TGCDF,TERANGA GOLD CORP,CAD,664.173,15.914,0,137.286,168.39,50.543,101.842,316.905,482.908,495.783,,A,1510
185881,20130331,2012,INDL,C,D,STD,BAH,BOOZ ALLEN HAMILTON HLDG CP,USD,3177.528,350.384,1122.457,964.646,2950.735,219.058,111.01,5758.059,226.793,226.793,,A,4510
185903,20130331,2012,INDL,C,D,STD,ACPGF,ATACAMA PACIFIC GOLD CORP,CAD,79.6,10.723,0,3.646,3.646,-0.046,-3.688,0,75.954,75.954,,A,1510
185908,20131231,2013,INDL,C,D,STD,ACRX,ACELRX PHARMACEUTICALS INC,USD,110.031,88.401,0,6.868,36.872,-23.426,-145.452,29.502,73.159,73.159,,A,3520
185911,20130630,2013,INDL,C,D,STD,UCHC,UNI CORE HOLDINGS CORP,USD,7.644,0.27,0,20.903,20.903,-14.053,-74.024,6.724,-12.539,-13.259,,A,1510
185912,20131231,2013,INDL,C,D,STD,YOKU,YOUKU TUDOU INC,USD,1746.032,291.429,,225.193,262.126,-95.932,-342.838,500.27,1483.906,1483.906,,A,4510
185921,20131231,2013,INDL,C,D,STD,RNET,RIGNET INC,USD,238.803,59.822,0,42.332,114.015,16.336,-4.269,220.71,124.68,124.788,,A,1010
185926,20131231,2013,INDL,C,D,STD,CTP,CTPARTNERS EXEC SEARCH INC,USD,68.742,5.654,0,42.136,44.481,-1.632,-15.517,134.28,20.173,20.173,,A,2020
185928,20131231,2013,INDL,C,D,STD,DANG,E-COMMERCE CH DANGDANG -ADR,USD,600.369,58.357,,500.857,506.263,-23.6,-215.027,1044.815,94.106,94.106,,A,2550
185929,20131231,2013,INDL,C,D,STD,BONA,BONA FILM GROUP LTD -ADR,USD,420.086,32.684,,178.173,217.231,5.656,18.263,149.336,201.06,202.855,,A,2540
185940,20130531,2012,INDL,C,D,STD,LGDRF,LAGO DOURADO MINERALS LTD,CAD,8.087,1.769,0,0.243,0.243,-15.386,-21.068,0,7.844,7.844,,A,1510
185943,20131231,2013,INDL,C,D,STD,PSMI,PEREGRINE SEMICONDUCTOR CORP,USD,160.875,16.249,0,36.401,37.344,-4.051,-225.186,202.316,123.531,123.531,,A,4530
185944,20130331,2012,INDL,C,D,STD,MOBI,SKY-MOBI LTD  -ADR,USD,119.331,21.74,0,22.545,22.545,2.755,-4.043,96.784,96.707,96.786,,A,4510
185956,20131231,2013,INDL,C,D,STD,TRMLF,TOURMALINE OIL CORP,CAD,4696.471,0,0,388.439,1328.45,148.114,195.994,727.713,3350.144,3368.021,,A,1010
185960,20131231,2013,INDL,C,D,STD,STRDF,STRAD ENERGY SERVICES LTD,CAD,207.92,0,8.194,32.004,79.071,5.372,-0.587,189.574,128.849,128.849,,A,1010
185980,20131231,2013,INDL,C,D,STD,HCOM,HAWAIIAN TELCOM HOLDCO INC,USD,778.015,49.551,0,84.549,465.003,10.488,145.038,391.15,313.012,313.012,,A,5010
186012,20130331,2012,INDL,C,D,STD,PCCRF,CURIS RESOURCES LTD,CAD,38.462,4.136,0,1.819,26.358,-17.797,-49.318,0,12.104,12.104,,A,1510
186038,20130430,2012,INDL,C,D,STD,IGE.,INNOVENTE INC,CAD,21.739,1.639,0,1.249,12.001,-1.493,-1.712,0,9.738,9.738,,A,5510
186045,20131231,2013,INDL,C,D,STD,SGNT,SAGENT PHARMACEUTICALS INC,USD,310.208,42.332,0,63.524,74.182,29.594,-113.57,244.75,236.026,236.026,,A,3520
186071,20130930,2013,INDL,C,D,STD,BXTMF,BRIXTON METALS CORP,CAD,4.561,1.292,0,0.05,0.05,-3.394,-11.248,0,4.511,4.511,,A,1510
186080,20130331,2012,INDL,C,D,STD,NULGF,NULEGACY GOLD CORP,CAD,2.62,0.443,0,0.083,0.083,-5.071,-3.851,0,2.537,2.537,,A,1510
186084,20130930,2013,INDL,C,D,STD,FRNK,FRANKLIN FINANCIAL CORP/VA,USD,1059.321,28.005,5.342,,817.927,9.346,148.996,45.733,241.394,241.394,,A,4010
186091,20131231,2013,INDL,C,D,STD,KRLTF,KARNALYTE RESOURCES INC,CAD,111.457,46.161,0,0.746,0.881,-6.742,-26.976,0,110.576,110.576,,A,1510
186093,20130331,2012,INDL,C,D,STD,SNCGF,SUNSET COVE MINING INC,CAD,0.169,0.004,0,0.858,0.858,-0.934,-5.616,0,-0.689,-0.689,,A,1510
186096,20130331,2012,INDL,C,D,STD,3SCIO,SCIO DIAMOND TECHNOLOGY CORP,USD,15.256,0.223,0,1.016,1.066,-7.282,-9.646,0.882,14.19,14.19,,A,1510
186102,20131231,2013,INDL,C,D,STD,RNKLF,ROYAL NICKEL CORP,CAD,74.837,11.908,0,2.128,12.219,-6.74,-57.472,0,62.618,62.618,,A,1510
186103,20131231,2013,INDL,C,D,STD,GDLLF,GEODRILL LTD,CAD,73.355,3.413,0,11.448,14.087,-5.22,33.008,39.582,59.268,59.268,,A,1510
186109,20130630,2013,INDL,C,D,STD,CTGO,CONTANGO ORE INC,USD,14.564,13.027,0,1.75,1.75,-10.033,-18.249,0,12.814,12.814,,A,1510
186110,20131130,2013,INDL,C,D,STD,3VOIL,VIRTUS OIL & GAS CORP,USD,0.003,0,0,0.108,0.108,-0.272,-0.383,0,-0.105,-0.105,,A,1010
186121,20130831,2013,INDL,C,D,STD,AUZ.UN,AUSTRALIAN BANC CAP SEC TR,CAD,130.451,0.01,7.679,,25.924,8.521,20.077,0,104.527,104.527,,A,
